locusId1,locusId2,gene1,gene2,layer,source,subtype,score,interaction_class,validation,zscore,read_ratio,query_gene,polarity,gene_direction
SPD_0006,SPD_0700,mfd,pepN,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.459472659,0.193705024,,,
SPD_0006,SPD_0703,mfd,SPD_0703,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.145033214,0.073957812,,,
SPD_0006,SPD_0717,mfd,clpE,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.176532241,0.394093658,,,
SPD_0006,SPD_0724,mfd,deoB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.28946967,0.43492205,,,
SPD_0006,SPD_0726,mfd,SPD_0726,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.059910303,0.322117016,,,
SPD_0006,SPD_0727,mfd,SPD_0727,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.06432219,0.398734637,,,
SPD_0006,SPD_0729,mfd,SPD_0729,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.610117665,0.292022606,,,
SPD_0006,SPD_0736,mfd,pdp,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.050903851,0.344688756,,,
SPD_0006,SPD_0767,mfd,dacC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.261760968,0.118562239,,,
SPD_0006,SPD_0776,mfd,SPD_0776,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.116773255,0.340878815,,,
SPD_0006,SPD_0777,mfd,thiI,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.170488311,0.380662498,,,
SPD_0006,SPD_0781,mfd,SPD_0781,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.694702573,0.414571018,,,
SPD_0006,SPD_0782,mfd,SPD_0782,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.10073787,0.385853638,,,
SPD_0006,SPD_0783,mfd,SPD_0783,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.945607822,0.413494935,,,
SPD_0006,SPD_0784,mfd,SPD_0784,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-11.85063763,0.388942053,,,
SPD_0006,SPD_0787,mfd,pepX,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.634603126,0.398442716,,,
SPD_0006,SPD_0791,mfd,SPD_0791,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.366818015,0.289316242,,,
SPD_0006,SPD_0792,mfd,SPD_0792,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.134071527,0.429258896,,,
SPD_0006,SPD_0796,mfd,SPD_0796,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.234393263,0.355931489,,,
SPD_0006,SPD_0797,mfd,SPD_0797,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.916041343,0.340746047,,,
SPD_0006,SPD_0798,mfd,SPD_0798,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.167681886,0.457724358,,,
SPD_0006,SPD_0800,mfd,SPD_0800,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.837711416,0.372692416,,,
SPD_0006,SPD_0801,mfd,SPD_0801,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.609458511,0.439547523,,,
SPD_0006,SPD_0802,mfd,SPD_0802,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.213112235,0.338660836,,,
SPD_0006,SPD_0803,mfd,SPD_0803,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.405053693,0.380787002,,,
SPD_0006,SPD_0804,mfd,SPD_0804,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.663244933,0.261143017,,,
SPD_0006,SPD_0805,mfd,SPD_0805,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.700675311,0.366989803,,,
SPD_0006,SPD_0806,mfd,SPD_0806,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.281417952,0.356123661,,,
SPD_0006,SPD_0809,mfd,cad,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.20064459,0.359117993,,,
SPD_0006,SPD_0812,mfd,lys1,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.27043875,0.421168095,,,
SPD_0006,SPD_0813,mfd,nspC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.510075406,0.41047595,,,
SPD_0006,SPD_0815,mfd,SPD_0815,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.908639681,0.357705833,,,
SPD_0006,SPD_0816,mfd,SPD_0816,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.120476512,0.415129046,,,
SPD_0006,SPD_0817,mfd,SPD_0817,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.043550698,0.448159998,,,
SPD_0006,SPD_0821,mfd,cbpE,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.750210635,0.410559505,,,
SPD_0006,SPD_0822,mfd,proB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.008725339,0.318766274,,,
SPD_0006,SPD_0823,mfd,proA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.650498237,0.287252813,,,
SPD_0006,SPD_0831,mfd,SPD_0831,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.484787906,0.417222278,,,
SPD_0006,SPD_0833,mfd,gid,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.094254068,0.320352113,,,
SPD_0006,SPD_0842,mfd,SPD_0842,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.205102056,0.32834611,,,
SPD_0006,SPD_0844,mfd,celB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.992675415,0.290231104,,,
SPD_0006,SPD_0845,mfd,SPD_0845,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.723402453,0.29990249,,,
SPD_0006,SPD_0846,mfd,SPD_0846,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.913267414,0.363534419,,,
SPD_0006,SPD_0851,mfd,pyrK,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.792103981,0.242452582,,,
SPD_0006,SPD_0853,mfd,lytB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.733719949,0.369634402,,,
SPD_0006,SPD_0854,mfd,pavA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.219549314,0.383684629,,,
SPD_0006,SPD_0862,mfd,rnr,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.845054954,0.201671066,,,
SPD_0006,SPD_0866,mfd,pepF,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.824248832,0.369088297,,,
SPD_0006,SPD_0873,mfd,SPD_0873,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.946987853,0.357354971,,,
SPD_0006,SPD_0887,mfd,SPD_0887,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.632384621,0.326636316,,,
SPD_0006,SPD_0889,mfd,phtD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.199930509,0.409166665,,,
SPD_0006,SPD_0890,mfd,phtE,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-12.60906732,0.323691929,,,
SPD_0006,SPD_0894,mfd,pepT,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.265213201,0.303865205,,,
SPD_0006,SPD_0895,mfd,hemH,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.446752021,0.349351502,,,
SPD_0006,SPD_0897,mfd,SPD_0897,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.340757079,0.410626122,,,
SPD_0006,SPD_0898,mfd,SPD_0898,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.907588461,0.312089478,,,
SPD_0006,SPD_0900,mfd,asd,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.251714715,0.265751544,,,
SPD_0006,SPD_0901,mfd,dapA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.607165079,0.371242844,,,
SPD_0006,SPD_0905,mfd,SPD_0905,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.253477591,0.245154038,,,
SPD_0006,SPD_0910,mfd,glyA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.362393781,0.353042886,,,
SPD_0006,SPD_0912,mfd,pvaA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.367073622,0.224105661,,,
SPD_0006,SPD_0913,mfd,SPD_0913,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.194448546,0.396202913,,,
SPD_0006,SPD_0914,mfd,rumA-1,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.181547068,0.343261591,,,
SPD_0006,SPD_0915,mfd,SPD_0915,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.633426348,0.405673673,,,
SPD_0006,SPD_0916,mfd,SPD_0916,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.906537653,0.33803484,,,
SPD_0006,SPD_0917,mfd,SPD_0917,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.031462664,0.413671947,,,
SPD_0006,SPD_0918,mfd,SPD_0918,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.83789092,0.374120481,,,
SPD_0006,SPD_0921,mfd,SPD_0921,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-13.63284414,0.31818154,,,
SPD_0006,SPD_0922,mfd,SPD_0922,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.876603961,0.368572279,,,
SPD_0006,SPD_0923,mfd,SPD_0923,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.475753752,0.173549131,,,
SPD_0006,SPD_0924,mfd,SPD_0924,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.993029465,0.335736093,,,
SPD_0006,SPD_0925,mfd,SPD_0925,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.847164411,0.358432603,,,
SPD_0006,SPD_0926,mfd,SPD_0926,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.326315385,0.278065818,,,
SPD_0006,SPD_0927,mfd,nplT,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-11.2772283,0.307396691,,,
SPD_0006,SPD_0928,mfd,SPD_0928,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.771889264,0.280689727,,,
SPD_0006,SPD_0929,mfd,SPD_0929,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.189477677,0.341868183,,,
SPD_0006,SPD_0930,mfd,SPD_0930,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.369140751,0.198995992,,,
SPD_0006,SPD_0931,mfd,SPD_0931,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.599339705,0.362811556,,,
SPD_0006,SPD_0932,mfd,SPD_0932,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-14.74422405,0.33940606,,,
SPD_0006,SPD_0933,mfd,SPD_0933,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.455512111,0.246942748,,,
SPD_0006,SPD_0936,mfd,SPD_0936,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.270176362,0.374994085,,,
SPD_0006,SPD_0938,mfd,SPD_0938,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.73682247,0.318135832,,,
SPD_0006,SPD_0939,mfd,SPD_0939,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.472547845,0.342917861,,,
SPD_0006,SPD_0940,mfd,SPD_0940,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-12.00112925,0.368408042,,,
SPD_0006,SPD_0941,mfd,SPD_0941,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-11.24416233,0.319372951,,,
SPD_0006,SPD_0942,mfd,SPD_0942,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.76401321,0.293916418,,,
SPD_0006,SPD_0943,mfd,SPD_0943,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-16.83971611,0.338416171,,,
SPD_0006,SPD_0944,mfd,SPD_0944,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.962307274,0.360334811,,,
SPD_0006,SPD_0945,mfd,SPD_0945,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-11.40922343,0.375055884,,,
SPD_0006,SPD_0946,mfd,SPD_0946,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-11.32402596,0.368315986,,,
SPD_0006,SPD_0947,mfd,SPD_0947,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.66106079,0.40852193,,,
SPD_0006,SPD_0948,mfd,SPD_0948,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.2600915,0.414958637,,,
SPD_0006,SPD_0949,mfd,SPD_0949,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.954019372,0.324636951,,,
SPD_0006,SPD_0950,mfd,SPD_0950,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.61680999,0.385733751,,,
SPD_0006,SPD_0955,mfd,SPD_0955,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.236681802,0.328837745,,,
SPD_0006,SPD_0967,mfd,murA-1,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.028120925,0.187351595,,,
SPD_0006,SPD_0969,mfd,SPD_0969,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.612247645,0.200888395,,,
SPD_0006,SPD_0974,mfd,SPD_0974,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.200143455,0.303235412,,,
SPD_0006,SPD_0975,mfd,SPD_0975,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.086038101,0.137146037,,,
SPD_0006,SPD_0981,mfd,SPD_0981,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.521401839,0.170084431,,,
SPD_0006,SPD_0982,mfd,SPD_0982,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.486416116,0.217067905,,,
SPD_0006,SPD_0984,mfd,SPD_0984,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.292911441,0.316110319,,,
SPD_0006,SPD_0988,mfd,SPD_0988,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.789716065,0.347919481,,,
SPD_0006,SPD_0995,mfd,SPD_0995,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.866821675,0.289044606,,,
SPD_0006,SPD_0996,mfd,SPD_0996,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.361047014,0.234698363,,,
SPD_0006,SPD_0998,mfd,SPD_0998,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.182818151,0.170866279,,,
SPD_0006,SPD_0999,mfd,SPD_0999,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.308569783,0.32232559,,,
SPD_0006,SPD_1000,mfd,SPD_1000,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.143763447,0.258742098,,,
SPD_0006,SPD_1002,mfd,pulA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.69805491,0.256521303,,,
SPD_0006,SPD_1004,mfd,gapN,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.583266629,0.462343889,,,
SPD_0006,SPD_1005,mfd,glgB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.173364079,0.24371726,,,
SPD_0006,SPD_1006,mfd,glgC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.752063144,0.293125019,,,
SPD_0006,SPD_1007,mfd,glgD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.36384681,0.326028835,,,
SPD_0006,SPD_1008,mfd,glgA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.436553754,0.323832461,,,
SPD_0006,SPD_1010,mfd,SPD_1010,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.271691779,0.270587417,,,
SPD_0006,SPD_1011,mfd,SPD_1011,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.436479642,0.302024056,,,
SPD_0006,SPD_1018,mfd,iga,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-17.29971376,0.308654092,,,
SPD_0006,SPD_1020,mfd,rnhB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.963407807,0.291788629,,,
SPD_0006,SPD_1021,mfd,SPD_1021,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.206720905,0.186887266,,,
SPD_0006,SPD_1025,mfd,lpdA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.645653393,0.400612273,,,
SPD_0006,SPD_1026,mfd,SPD_1026,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.46683305,0.314395905,,,
SPD_0006,SPD_1027,mfd,SPD_1027,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.891178042,0.247478765,,,
SPD_0006,SPD_1030,mfd,pyrC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.979819945,0.158133996,,,
SPD_0006,SPD_1031,mfd,mutX,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.322404708,0.23454947,,,
SPD_0006,SPD_1033,mfd,SPD_1033,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.518334301,0.427886396,,,
SPD_0006,SPD_1038,mfd,phpA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.930878606,0.329640157,,,
SPD_0006,SPD_1044,mfd,lacR2,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.284480812,0.271289857,,,
SPD_0006,SPD_1046,mfd,lacG-2,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.719306152,0.383220146,,,
SPD_0006,SPD_1047,mfd,lacE-2,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.294234688,0.331330258,,,
SPD_0006,SPD_1049,mfd,lacT,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.782201039,0.242671198,,,
SPD_0006,SPD_1050,mfd,lacD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.231674818,0.337906045,,,
SPD_0006,SPD_1051,mfd,lacC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.211267059,0.343726716,,,
SPD_0006,SPD_1052,mfd,lacB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.056369585,0.371762483,,,
SPD_0006,SPD_1053,mfd,lacA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.051450553,0.235438939,,,
SPD_0006,SPD_1060,mfd,lepA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.169711961,0.250849071,,,
SPD_0006,SPD_1061,mfd,SPD_1061,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.327230834,0.213329378,,,
SPD_0006,SPD_1070,mfd,truB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.209643639,0.260803559,,,
SPD_0006,SPD_1071,mfd,SPD_1071,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-17.9931542,0.371677237,,,
SPD_0006,SPD_1072,mfd,SPD_1072,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.683633637,0.258257625,,,
SPD_0006,SPD_1073,mfd,SPD_1073,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.744999835,0.462759416,,,
SPD_0006,SPD_1075,mfd,SPD_1075,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.922050872,0.353655546,,,
SPD_0006,SPD_1079,mfd,SPD_1079,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.431409145,0.393522142,,,
SPD_0006,SPD_1080,mfd,SPD_1080,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.912790439,0.332004301,,,
SPD_0006,SPD_1086,mfd,mutY,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.506292692,0.3586861,,,
SPD_0006,SPD_1087,mfd,fhs,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.114831934,0.177045832,,,
SPD_0006,SPD_1091,mfd,SPD_1091,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.373717493,0.469133506,,,
SPD_0006,SPD_1095,mfd,SPD_1095,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.714851052,0.518880641,,,
SPD_0006,SPD_1098,mfd,SPD_1098,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.423136454,0.306155157,,,
SPD_0006,SPD_1103,mfd,SPD_1103,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.037966704,0.297891942,,,
SPD_0006,SPD_1108,mfd,SPD_1108,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.826475184,0.451885879,,,
SPD_0006,SPD_1109,mfd,SPD_1109,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.457538518,0.447199315,,,
SPD_0006,SPD_1115,mfd,leuB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.892383268,0.470046454,,,
SPD_0006,SPD_1117,mfd,SPD_1117,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.36968657,0.361176943,,,
SPD_0006,SPD_1121,mfd,SPD_1121,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.098601971,0.477930281,,,
SPD_0006,SPD_1131,mfd,carB,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.17840164,0.327033392,,,
SPD_0006,SPD_1137,mfd,SPD_1137,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.904401522,0.410553502,,,
SPD_0006,SPD_1138,mfd,htpX,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.738333911,0.439873047,,,
SPD_0006,SPD_1145,mfd,SPD_1145,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.857927272,0.412578404,,,
SPD_0006,SPD_1149,mfd,crcB1,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.494957443,0.326216084,,,
SPD_0006,SPD_1156,mfd,SPD_1156,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.242571313,0.338156736,,,
SPD_0006,SPD_1158,mfd,gdhA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.604076261,0.179205878,,,
SPD_0006,SPD_1160,mfd,SPD_1160,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.595687187,0.384940488,,,
SPD_0006,SPD_1165,mfd,SPD_1165,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.896965724,0.419731361,,,
SPD_0006,SPD_1166,mfd,SPD_1166,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.46435612,0.46905599,,,
SPD_0006,SPD_1167,mfd,SPD_1167,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-12.14673829,0.455293449,,,
SPD_0006,SPD_1168,mfd,SPD_1168,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.029878493,0.479987845,,,
SPD_0006,SPD_1169,mfd,SPD_1169,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.474778746,0.52615032,,,
SPD_0006,SPD_1170,mfd,SPD_1170,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.511395321,0.499182206,,,
SPD_0006,SPD_1171,mfd,SPD_1171,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.907298164,0.469978007,,,
SPD_0006,SPD_1175,mfd,SPD_1175,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.118468823,0.528595204,,,
SPD_0006,SPD_1176,mfd,SPD_1176,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.123818624,0.502387029,,,
SPD_0006,SPD_1177,mfd,SPD_1177,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.644807568,0.536688696,,,
